trading_day,index_name,symbol,close_1400
2025-01-07,CSI1000,000852.SH,5625.3999999999996
2025-01-08,CSI1000,000852.SH,5651.3800000000001
2025-01-09,CSI1000,000852.SH,5674.3100000000004
2025-01-10,CSI1000,000852.SH,5613.3100000000004
2025-01-13,CSI1000,000852.SH,5571.6599999999999
2025-01-14,CSI1000,000852.SH,5785.6000000000004
2025-01-15,CSI1000,000852.SH,5783.2700000000004
2025-01-16,CSI1000,000852.SH,5783.3500000000004
2025-01-17,CSI1000,000852.SH,5855.7600000000002
2025-01-20,CSI1000,000852.SH,5890.4099999999999
2025-01-21,CSI1000,000852.SH,5880.54
2025-01-22,CSI1000,000852.SH,5853.4099999999999
2025-01-23,CSI1000,000852.SH,5852.5
2025-01-24,CSI1000,000852.SH,5911.8699999999999
2025-01-27,CSI1000,000852.SH,5863.6800000000003
2025-02-05,CSI1000,000852.SH,5862.2200000000003
2025-02-06,CSI1000,000852.SH,6024.1800000000003
2025-02-07,CSI1000,000852.SH,6135.4300000000003
2025-02-10,CSI1000,000852.SH,6185.6199999999999
2025-02-11,CSI1000,000852.SH,6195.3199999999997
2025-02-12,CSI1000,000852.SH,6243.7799999999997
2025-02-13,CSI1000,000852.SH,6260.9899999999998
2025-02-14,CSI1000,000852.SH,6223.9399999999996
2025-02-17,CSI1000,000852.SH,6241.1599999999999
2025-02-18,CSI1000,000852.SH,6170.6099999999997
2025-02-19,CSI1000,000852.SH,6252.4499999999998
2025-02-20,CSI1000,000852.SH,6333.1700000000001
2025-02-21,CSI1000,000852.SH,6424.2700000000004
2025-02-24,CSI1000,000852.SH,6437.6599999999999
2025-02-25,CSI1000,000852.SH,6466.0500000000002
2025-02-26,CSI1000,000852.SH,6509.3999999999996
2025-02-27,CSI1000,000852.SH,6453.2600000000002
2025-02-28,CSI1000,000852.SH,6336.7700000000004
2025-03-03,CSI1000,000852.SH,6300.25
2025-03-04,CSI1000,000852.SH,6339.6999999999998
2025-03-05,CSI1000,000852.SH,6377.2200000000003
2025-03-06,CSI1000,000852.SH,6524.6099999999997
2025-03-07,CSI1000,000852.SH,6523.9700000000003
2025-03-10,CSI1000,000852.SH,6499.3000000000002
2025-03-11,CSI1000,000852.SH,6489.3800000000001
2025-03-12,CSI1000,000852.SH,6609.9499999999998
2025-03-13,CSI1000,000852.SH,6413.5500000000002
2025-03-14,CSI1000,000852.SH,6572.3000000000002
2025-03-17,CSI1000,000852.SH,6584.6400000000003
2025-03-18,CSI1000,000852.SH,6602.6300000000001
2025-03-19,CSI1000,000852.SH,6559.1599999999999
2025-03-20,CSI1000,000852.SH,6562.1199999999999
2025-03-21,CSI1000,000852.SH,6405.6199999999999
2025-03-24,CSI1000,000852.SH,6281.5900000000001
2025-03-25,CSI1000,000852.SH,6319.7700000000004
2025-03-26,CSI1000,000852.SH,6339.5100000000002
2025-03-27,CSI1000,000852.SH,6337.5600000000004
2025-03-28,CSI1000,000852.SH,6295.3400000000001
2025-03-31,CSI1000,000852.SH,6173.6499999999996
2025-04-01,CSI1000,000852.SH,6259.8299999999999
2025-04-02,CSI1000,000852.SH,6277.8400000000001
2025-04-03,CSI1000,000852.SH,6212.8599999999997
2025-04-07,CSI1000,000852.SH,5504.3699999999999
2025-04-08,CSI1000,000852.SH,5461.9399999999996
2025-04-09,CSI1000,000852.SH,5639.1599999999999
2025-04-10,CSI1000,000852.SH,5800.6199999999999
2025-04-11,CSI1000,000852.SH,5898.4099999999999
2025-04-14,CSI1000,000852.SH,5931.8699999999999
2025-04-15,CSI1000,000852.SH,5902.6000000000004
2025-04-16,CSI1000,000852.SH,5804.1400000000003
2025-04-17,CSI1000,000852.SH,5863.7200000000003
2025-04-18,CSI1000,000852.SH,5853.1599999999999
2025-04-21,CSI1000,000852.SH,5942.4300000000003
2025-04-22,CSI1000,000852.SH,5957.1899999999996
2025-04-23,CSI1000,000852.SH,5994.3500000000004
2025-04-24,CSI1000,000852.SH,5929.1899999999996
2025-04-25,CSI1000,000852.SH,5955.7600000000002
2025-04-28,CSI1000,000852.SH,5882.5600000000004
2025-04-29,CSI1000,000852.SH,5897.6000000000004
2025-04-30,CSI1000,000852.SH,5968.1999999999998
2025-05-06,CSI1000,000852.SH,6084.9499999999998
2025-05-07,CSI1000,000852.SH,6083.4200000000001
2025-05-08,CSI1000,000852.SH,6153.6300000000001
2025-05-09,CSI1000,000852.SH,6107.4899999999998
2025-05-12,CSI1000,000852.SH,6139.9300000000003
2025-05-13,CSI1000,000852.SH,6163.1400000000003
2025-05-14,CSI1000,000852.SH,6161.5299999999997
2025-05-15,CSI1000,000852.SH,6065.2299999999996
2025-05-16,CSI1000,000852.SH,6083.29
2025-05-19,CSI1000,000852.SH,6084.9499999999998
2025-05-20,CSI1000,000852.SH,6141.5299999999997
2025-05-21,CSI1000,000852.SH,6135.3800000000001
2025-05-22,CSI1000,000852.SH,6095.3500000000004
2025-05-23,CSI1000,000852.SH,6054.7799999999997
2025-05-26,CSI1000,000852.SH,6016
2025-05-27,CSI1000,000852.SH,5993.9099999999999
2025-05-28,CSI1000,000852.SH,5988.4099999999999
2025-05-29,CSI1000,000852.SH,6086.3199999999997
2025-05-30,CSI1000,000852.SH,6031.1400000000003
2025-06-03,CSI1000,000852.SH,6070.4899999999998
2025-06-04,CSI1000,000852.SH,6117.1499999999996
2025-06-05,CSI1000,000852.SH,6142.8999999999996
2025-06-06,CSI1000,000852.SH,6146.9399999999996
2025-06-09,CSI1000,000852.SH,6208.1700000000001
2025-06-10,CSI1000,000852.SH,6144.4200000000001
2025-06-11,CSI1000,000852.SH,6192.21
2025-06-12,CSI1000,000852.SH,6180.9300000000003
2025-06-13,CSI1000,000852.SH,6115.1999999999998
2025-06-16,CSI1000,000852.SH,6134.8299999999999
2025-06-17,CSI1000,000852.SH,6131.0799999999999
2025-06-18,CSI1000,000852.SH,6129.29
2025-06-19,CSI1000,000852.SH,6056.8000000000002
2025-06-20,CSI1000,000852.SH,6015.6099999999997
2025-06-23,CSI1000,000852.SH,6067.0299999999997
2025-06-24,CSI1000,000852.SH,6183.3800000000001
2025-06-25,CSI1000,000852.SH,6245.9499999999998
2025-06-26,CSI1000,000852.SH,6255.8800000000001
2025-06-27,CSI1000,000852.SH,6281.5900000000001
2025-06-30,CSI1000,000852.SH,6336.71
2025-07-01,CSI1000,000852.SH,6369.7200000000003
2025-07-02,CSI1000,000852.SH,6290.1599999999999
2025-07-03,CSI1000,000852.SH,6346.3800000000001
2025-07-04,CSI1000,000852.SH,6341.21
2025-07-07,CSI1000,000852.SH,6324.9799999999996
2025-07-08,CSI1000,000852.SH,6402.1099999999997
2025-07-09,CSI1000,000852.SH,6413.8500000000004
2025-07-10,CSI1000,000852.SH,6409.5100000000002
2025-07-11,CSI1000,000852.SH,6472.0100000000002
2025-07-14,CSI1000,000852.SH,6458.5799999999999
2025-07-15,CSI1000,000852.SH,6413.3000000000002
2025-07-16,CSI1000,000852.SH,6457
2025-07-17,CSI1000,000852.SH,6524.6999999999998
2025-07-18,CSI1000,000852.SH,6524.3800000000001
2025-07-21,CSI1000,000852.SH,6597.4300000000003
2025-07-22,CSI1000,000852.SH,6615.4700000000003
2025-07-23,CSI1000,000852.SH,6642.0600000000004
2025-07-24,CSI1000,000852.SH,6666.21
2025-07-25,CSI1000,000852.SH,6705.3199999999997
2025-07-28,CSI1000,000852.SH,6725.3800000000001
2025-07-29,CSI1000,000852.SH,6728.7600000000002
2025-07-30,CSI1000,000852.SH,6693.0600000000004
2025-07-31,CSI1000,000852.SH,6705.8699999999999
2025-08-01,CSI1000,000852.SH,6650.1000000000004
2025-08-04,CSI1000,000852.SH,6696.3100000000004
2025-08-05,CSI1000,000852.SH,6766.1499999999996
2025-08-06,CSI1000,000852.SH,6849.2399999999998
2025-08-07,CSI1000,000852.SH,6858.0799999999999
2025-08-08,CSI1000,000852.SH,6833.6300000000001
2025-08-11,CSI1000,000852.SH,6951.3900000000003
2025-08-12,CSI1000,000852.SH,6951.9899999999998
2025-08-13,CSI1000,000852.SH,7056.7299999999996
2025-08-14,CSI1000,000852.SH,7004.7799999999997
2025-08-15,CSI1000,000852.SH,7102.7600000000002
2025-08-18,CSI1000,000852.SH,7225.8000000000002
2025-08-19,CSI1000,000852.SH,7227.5299999999997
2025-08-20,CSI1000,000852.SH,7237.9799999999996
2025-08-21,CSI1000,000852.SH,7270.3699999999999
2025-08-22,CSI1000,000852.SH,7322.3999999999996
2025-08-25,CSI1000,000852.SH,7435.75
2025-08-26,CSI1000,000852.SH,7521.9700000000003
2025-08-27,CSI1000,000852.SH,7461.75
2025-08-28,CSI1000,000852.SH,7302.8500000000004
2025-08-29,CSI1000,000852.SH,7430.6599999999999
2025-09-01,CSI1000,000852.SH,7487.6999999999998
2025-09-02,CSI1000,000852.SH,7321.3400000000001
2025-09-03,CSI1000,000852.SH,7236.6800000000003
2025-09-04,CSI1000,000852.SH,7075.6999999999998
2025-09-05,CSI1000,000852.SH,7194.8800000000001
2025-09-08,CSI1000,000852.SH,7296.9700000000003
2025-09-09,CSI1000,000852.SH,7208.2700000000004
2025-09-10,CSI1000,000852.SH,7237.6099999999997
2025-09-11,CSI1000,000852.SH,7362.5500000000002
2025-09-12,CSI1000,000852.SH,7455.5799999999999
2025-09-15,CSI1000,000852.SH,7445.5299999999997
2025-09-16,CSI1000,000852.SH,7476.3400000000001
2025-09-17,CSI1000,000852.SH,7562.1700000000001
2025-09-18,CSI1000,000852.SH,7543.1599999999999
2025-09-19,CSI1000,000852.SH,7422.7399999999998
2025-09-22,CSI1000,000852.SH,7441.3199999999997
2025-09-23,CSI1000,000852.SH,7307.4700000000003
2025-09-24,CSI1000,000852.SH,7513.8299999999999
2025-09-25,CSI1000,000852.SH,7524.6800000000003
2025-09-26,CSI1000,000852.SH,7425.9499999999998
2025-09-29,CSI1000,000852.SH,7502.6800000000003
2025-09-30,CSI1000,000852.SH,7563.3900000000003
2025-10-09,CSI1000,000852.SH,7657.0699999999997
2025-10-10,CSI1000,000852.SH,7570.7399999999998
2025-10-13,CSI1000,000852.SH,7486.4300000000003
2025-10-14,CSI1000,000852.SH,7409.1300000000001
2025-10-15,CSI1000,000852.SH,7440.5
2025-10-16,CSI1000,000852.SH,7397.3900000000003
2025-10-17,CSI1000,000852.SH,7242.3999999999996
2025-10-20,CSI1000,000852.SH,7226.2200000000003
2025-10-21,CSI1000,000852.SH,7330.9300000000003
2025-10-22,CSI1000,000852.SH,7314.9099999999999
2025-10-23,CSI1000,000852.SH,7218.2299999999996
2025-10-24,CSI1000,000852.SH,7403.6400000000003
2025-10-27,CSI1000,000852.SH,7469.6099999999997
2025-10-28,CSI1000,000852.SH,7480.7299999999996
2025-10-29,CSI1000,000852.SH,7524.1099999999997
2025-10-30,CSI1000,000852.SH,7543.1099999999997
2025-10-31,CSI1000,000852.SH,7513.2700000000004
2025-11-03,CSI1000,000852.SH,7526.8999999999996
2025-11-04,CSI1000,000852.SH,7429.7299999999996
2025-11-05,CSI1000,000852.SH,7466.8599999999997
2025-11-06,CSI1000,000852.SH,7540.5
2025-11-07,CSI1000,000852.SH,7545.9499999999998
2025-11-10,CSI1000,000852.SH,7523.6000000000004
2025-11-11,CSI1000,000852.SH,7536.5200000000004
2025-11-12,CSI1000,000852.SH,7469.2600000000002
2025-11-13,CSI1000,000852.SH,7566.75
2025-11-14,CSI1000,000852.SH,7561.7399999999998
2025-11-17,CSI1000,000852.SH,7503.2299999999996
2025-11-18,CSI1000,000852.SH,7443.4899999999998
2025-11-19,CSI1000,000852.SH,7386.75
2025-11-20,CSI1000,000852.SH,7350.3999999999996
2025-11-21,CSI1000,000852.SH,7126.54
2025-11-24,CSI1000,000852.SH,7170.96
2025-11-25,CSI1000,000852.SH,7274.54
2025-11-26,CSI1000,000852.SH,7258.96
2025-11-27,CSI1000,000852.SH,7299.1800000000003
2025-11-28,CSI1000,000852.SH,7313.54
2025-12-01,CSI1000,000852.SH,7365.9399999999996
2025-12-02,CSI1000,000852.SH,7312.5600000000004
2025-12-03,CSI1000,000852.SH,7239.5699999999997
2025-12-04,CSI1000,000852.SH,7240.5
2025-12-05,CSI1000,000852.SH,7335.4799999999996
2025-12-08,CSI1000,000852.SH,7425.7399999999998
2025-12-09,CSI1000,000852.SH,7379.5799999999999
2025-12-10,CSI1000,000852.SH,7369.9200000000001
2025-12-11,CSI1000,000852.SH,7354.5900000000001
2025-12-12,CSI1000,000852.SH,7376.8100000000004
2025-12-15,CSI1000,000852.SH,7338.0900000000001
2025-12-16,CSI1000,000852.SH,7186.1700000000001
2025-12-17,CSI1000,000852.SH,7261.1000000000004
2025-12-18,CSI1000,000852.SH,7283.7200000000003
2025-12-19,CSI1000,000852.SH,7330.6300000000001
2025-12-22,CSI1000,000852.SH,7411.29
2025-12-23,CSI1000,000852.SH,7395.29
2025-12-24,CSI1000,000852.SH,7496.4300000000003
2025-12-25,CSI1000,000852.SH,7574.6000000000004
2025-12-26,CSI1000,000852.SH,7626.5699999999997
2025-12-29,CSI1000,000852.SH,7613.8299999999999
2025-12-30,CSI1000,000852.SH,7601.0299999999997
2025-12-31,CSI1000,000852.SH,7602.0799999999999
